	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-YDR216W	gene-YDR216W	2158.28249618366	-3.89314188741937	0.412871348045503	-9.42943099793474	4.12319576292648e-21	1.2352584419654e-19
gene-YIL091C	gene-YIL091C	1005.98527657446	3.92269580505298	0.416320551594023	9.42229680959449	4.41326661481428e-21	1.31537977257952e-19
gene-YDL208W	gene-YDL208W	2016.39445642941	3.7484938455154	0.397944342258285	9.419643521612	4.5262207134758e-21	1.34216299932252e-19
gene-YBR149W	gene-YBR149W	2476.83564580421	-3.88140736144187	0.412327432710763	-9.41341044403558	4.8029438537094e-21	1.41699033897254e-19
gene-YLR223C	gene-YLR223C	1188.61562362521	4.3201109739321	0.459347128186088	9.40489383484718	5.20827582427835e-21	1.52881308538918e-19
gene-YLR411W	gene-YLR411W	694.946062833822	-4.23368999304599	0.450625757398701	-9.39513537238871	5.71442922304724e-21	1.66895792182666e-19
gene-YKL182W	gene-YKL182W	5414.69852200549	-3.91315051043681	0.416694852792826	-9.39092595987109	5.94750661352358e-21	1.72834542188995e-19
gene-YDR398W	gene-YDR398W	1297.88486960267	4.67858190991929	0.498343366069533	9.38826967201264	6.09939975539155e-21	1.76057044321194e-19
gene-YOR294W	gene-YOR294W	1315.23789533349	3.82822822411062	0.40778184451948	9.38793199246453	6.11898192582263e-21	1.76057044321194e-19
gene-YOR092W	gene-YOR092W	722.973804749391	3.88425170669316	0.4141515131513	9.37881809760319	6.67163662273337e-21	1.9101257168141e-19
gene-YOL155C	gene-YOL155C	2051.35110463903	-3.92250208674853	0.418261995896465	-9.37809823802279	6.71733485252851e-21	1.91378187073018e-19
gene-YLR063W	gene-YLR063W	357.722829160096	4.29638654150802	0.458401751031834	9.37253518739209	7.08108693721461e-21	2.00757450141909e-19
gene-YKL085W	gene-YKL085W	2425.69728209494	-3.86636183143726	0.41263971526279	-9.36982478522447	7.2653034990956e-21	2.04980310372542e-19
gene-YLR133W	gene-YLR133W	453.781404310627	-4.33765974577838	0.463076011432941	-9.367057758738	7.45825726788928e-21	2.09407687154457e-19
gene-YKR099W	gene-YKR099W	524.323715450006	4.07431984909733	0.435772799118429	9.34964242224321	8.79445384066418e-21	2.45737335201636e-19
gene-YKL009W	gene-YKL009W	2029.03291934273	3.96242546975119	0.424733316050431	9.32920804658683	1.06664900705492e-20	2.96620288469053e-19
gene-YKL106W	gene-YKL106W	341.507966855827	4.45262357336151	0.478166878875141	9.3118611306497	1.25611682148498e-20	3.47645284117653e-19
gene-YPR144C	gene-YPR144C	1020.05299051856	4.05238637154039	0.436148408763714	9.29130151598418	1.52413032508211e-20	4.19822059212191e-19
gene-YOR027W	gene-YOR027W	6119.54184557091	-3.68913215398087	0.397138136600085	-9.2892920976154	1.55317870729211e-20	4.25805407867063e-19
gene-YPR190C	gene-YPR190C	559.911763415718	3.85658882543132	0.415649387487748	9.27846627837266	1.71935579955368e-20	4.69150042582442e-19
gene-YDR508C	gene-YDR508C	3793.56068031953	4.11355390729936	0.443677710746141	9.27149101175609	1.83561695350845e-20	4.98532978214537e-19
gene-YNL173C	gene-YNL173C	915.159870503167	-4.11982444727826	0.444665588759815	-9.26499497919001	1.95086506373182e-20	5.27368732577179e-19
gene-YIL162W	gene-YIL162W	11354.7410073989	-4.01819114902007	0.433825844267166	-9.26222170052533	2.00221933967216e-20	5.38745314915491e-19
gene-YPL095C	gene-YPL095C	1176.24798006799	4.67701175573487	0.505628977189776	9.24988868661984	2.24726582603817e-20	6.01894423084508e-19
gene-YOR340C	gene-YOR340C	947.009625364182	5.76508606152585	0.623537533421748	9.24577231123385	2.33547921274448e-20	6.22651613966555e-19
gene-YLR014C	gene-YLR014C	302.724402377229	4.137513487564	0.447600982968816	9.24375424763591	2.3799680909787e-20	6.31615276016812e-19
gene-YDR083W	gene-YDR083W	786.029660674548	3.88720552826048	0.420780514477217	9.23808350082463	2.50951636522067e-20	6.62968596121023e-19
gene-YLR196W	gene-YLR196W	1137.47802664946	4.25235387475755	0.460484397482006	9.23452324988648	2.59438766967083e-20	6.82288739191261e-19
gene-YJL200C	gene-YJL200C	591.433638877504	4.14039372065218	0.448698200736636	9.22756925223863	2.76842841366102e-20	7.24779546855758e-19
gene-YMR049C	gene-YMR049C	1342.50545501934	3.98857831760521	0.433264195167065	9.20588029681803	3.38881991065269e-20	8.83220687027508e-19
gene-YLR073C	gene-YLR073C	203.502103265451	4.51882156423672	0.49097887354514	9.20369858606812	3.45836408124871e-20	8.97321966081139e-19
gene-YIL020C	gene-YIL020C	451.279818709274	3.99198465800925	0.434733498550329	9.18260191892505	4.20798528232778e-20	1.08696935381729e-18
gene-YKL099C	gene-YKL099C	599.562403215974	4.09306484309189	0.446707137729131	9.16274779914933	5.05923463450951e-20	1.30107396883935e-18
gene-YPR184W	gene-YPR184W	1426.58343730317	-4.14473583933405	0.452388101337725	-9.16190285968607	5.09901287169375e-20	1.30552699604776e-18
gene-YPR006C	gene-YPR006C	809.005640055254	-3.91669423764759	0.428262158769897	-9.14555292229779	5.93255929202444e-20	1.51228221952834e-18
gene-YBR053C	gene-YBR053C	864.259107666797	-3.87301818867953	0.424676539099485	-9.11992500667015	7.5176331764782e-20	1.90796873457167e-18
gene-YKR060W	gene-YKR060W	444.451433038483	3.8470617113841	0.422523702110951	9.10496072093464	8.62976582383248e-20	2.18070430296149e-18
gene-YKL109W	gene-YKL109W	1602.95799741051	-3.68688106071359	0.405375744279979	-9.09497204195618	9.46108088775195e-20	2.38042433418244e-18
gene-YBR072W	gene-YBR072W	35235.6160480832	-4.17593764765425	0.459497634354178	-9.08805037380338	1.00830822521849e-19	2.52598595041803e-18
gene-YMR031C	gene-YMR031C	1596.47388395482	-4.04101045028045	0.445456207938824	-9.07162225660444	1.17257990651813e-19	2.92490747497141e-18
gene-YBR238C	gene-YBR238C	225.99689303415	5.43336353130109	0.5996423400756	9.06100715072268	1.29251533793274e-19	3.21029877951498e-18
gene-YDR021W	gene-YDR021W	313.186164868086	4.16186796595813	0.459355978157824	9.06022379995718	1.30183173883451e-19	3.21967917706645e-18
gene-YML056C	gene-YML056C	2067.16024160584	5.47807405632123	0.605021464796965	9.05434662249476	1.37387818249997e-19	3.3834661002923e-18
gene-YGR130C	gene-YGR130C	1616.51689340042	-3.82215773299594	0.422913460634615	-9.03768285658369	1.60027872891766e-19	3.9243966128563e-18
gene-YLR407W	gene-YLR407W	863.116309174113	3.88009621222585	0.430733120084551	9.00812134312823	2.09616355211376e-19	5.11058363243541e-18
gene-YMR250W	gene-YMR250W	2927.7548208399	-4.47741569363745	0.497057692235724	-9.00783905686763	2.10156484540961e-19	5.11058363243541e-18
gene-YOR272W	gene-YOR272W	955.108916228541	4.03506195034651	0.448307580229666	9.00065519364933	2.24374596618782e-19	5.43360481478484e-18
gene-YLL035W	gene-YLL035W	158.722371360855	5.10284931123011	0.56697267846197	9.0001679182719	2.25372709566986e-19	5.43512941080216e-18
gene-YOL032W	gene-YOL032W	853.504487741236	-4.29053250745917	0.477076721296472	-8.99338055271174	2.39740419482558e-19	5.75773271914309e-18
gene-YML093W	gene-YML093W	1093.18007593881	3.69962799937303	0.411439938586951	8.99190295448476	2.42986222175405e-19	5.81167046618706e-18
gene-YMR290C	gene-YMR290C	1783.73928005919	4.66871115867582	0.519589801514941	8.98537874504754	2.57844683106705e-19	6.14177581236136e-18
gene-YKL142W	gene-YKL142W	3035.50052537829	-3.57423006040833	0.398040598689616	-8.97956156275266	2.71847851847668e-19	6.43417564572389e-18
gene-YKL103C	gene-YKL103C	722.567023408095	-3.85703375931989	0.429544164152855	-8.97936482719236	2.72334344261541e-19	6.43417564572389e-18
gene-YLR023C	gene-YLR023C	726.262413738306	4.3107504414278	0.480573163301787	8.97001907432929	2.96463092116853e-19	6.97588458049858e-18
gene-YMR105C	gene-YMR105C	1855.86824687594	-3.79081367290689	0.423831151704379	-8.94416009220336	3.7478895638653e-19	8.78336054241336e-18
gene-YGR245C	gene-YGR245C	1299.05620562161	3.83713032489555	0.429145774475053	8.94132146492475	3.84543967388782e-19	8.97578127897029e-18
gene-YEL036C	gene-YEL036C	933.072320644649	3.90316840018755	0.437187063063721	8.92791376953131	4.34117819830602e-19	1.00923710754218e-17
gene-YPR124W	gene-YPR124W	1192.52288086346	-3.92651618675698	0.439892660590483	-8.92607796976263	4.41379447283351e-19	1.02203081578121e-17
gene-YLL026W	gene-YLL026W	19738.6336923485	-4.45680701960177	0.500029364258342	-8.91309058661432	4.96294026888283e-19	1.14462733502964e-17
gene-YDL201W	gene-YDL201W	553.715916173957	3.81744930289664	0.428585422364979	8.90709087078035	5.238911519261e-19	1.20350014821917e-17
gene-YPR112C	gene-YPR112C	960.885320404256	3.65607468640172	0.410834098238999	8.89915102488605	5.62754766459573e-19	1.28768925301694e-17
gene-YBL024W	gene-YBL024W	1099.85188606147	4.15643757307512	0.467084275547549	8.89868871779649	5.65103385860622e-19	1.28799250142037e-17
gene-YML042W	gene-YML042W	1498.27312338574	-4.40775721265535	0.49587062174983	-8.88892589986727	6.17024592920685e-19	1.40083864611524e-17
gene-YLR409C	gene-YLR409C	826.787450000631	4.0925887052198	0.4605676763564	8.88596598353732	6.33677455152969e-19	1.43304800363777e-17
gene-YDL126C	gene-YDL126C	3425.73565544495	-3.50891775001266	0.394960267314067	-8.88422973246171	6.43651601432814e-19	1.44996244477811e-17
gene-YOR234C	gene-YOR234C	2392.02313557877	4.2498855200672	0.478571263319226	8.88036086954172	6.66438019036914e-19	1.49549720719789e-17
gene-YLR355C	gene-YLR355C	5863.89444802989	3.80859012256494	0.42890409569631	8.87981756476779	6.6970107506422e-19	1.49703948010509e-17
gene-YMR070W	gene-YMR070W	728.237695175417	3.92064352862462	0.441973976040611	8.87075651771944	7.26506453067441e-19	1.61162423863663e-17
gene-YGL227W	gene-YGL227W	495.739354008741	-4.22304677125767	0.476050501125681	-8.87100583083465	7.24881582053297e-19	1.61162423863663e-17
gene-YBR299W	gene-YBR299W	3471.7467053786	-3.84730251434331	0.434328087319571	-8.85805598732217	8.14218241842529e-19	1.79932943786646e-17
gene-YLR397C	gene-YLR397C	384.868305628195	3.91329316838153	0.441866770393538	8.85627395084778	8.27334095764358e-19	1.8145153828613e-17
gene-YPL186C	gene-YPL186C	1037.61596085471	-3.98554840941333	0.45000532874814	-8.85666936545093	8.24405932736107e-19	1.8145153828613e-17
gene-YDL148C	gene-YDL148C	1019.26548240844	3.66341276786621	0.413767491951728	8.85379552314758	8.45922991604196e-19	1.84830993503894e-17
gene-YPR186C	gene-YPR186C	231.474177278755	4.13962347852507	0.468431479975562	8.83720171569391	9.81458415173742e-19	2.13385330210553e-17
gene-YPR065W	gene-YPR065W	1861.32683922934	3.71391072932277	0.420272165146728	8.83691816236782	9.8395162588486e-19	2.13385330210553e-17
gene-YKL172W	gene-YKL172W	1941.39193046507	3.60676666444535	0.408197978875119	8.8358268563323	9.93605697553651e-19	2.14677929895235e-17
gene-YJR041C	gene-YJR041C	307.274522186873	4.32002485409752	0.489959950778779	8.81709790204475	1.17464528070899e-18	2.52853273017802e-17
gene-YOR062C	gene-YOR062C	2076.45902479103	4.40008388412071	0.499169056875051	8.81481699139478	1.19880722564582e-18	2.57102125293487e-17
gene-YMR239C	gene-YMR239C	501.296333707573	3.79772103413235	0.431079021874123	8.8098024757078	1.25366566618117e-18	2.67878854847242e-17
gene-YBR056W	gene-YBR056W	1132.95826195537	-3.8368747801471	0.435819727487418	-8.80381161786181	1.3224629485527e-18	2.81544126629607e-17
gene-YOR310C	gene-YOR310C	3256.86105184209	4.41418548662979	0.501454031741257	8.80277195359642	1.33477610688244e-18	2.83128420919735e-17
gene-YCR004C	gene-YCR004C	1317.81100353376	-3.66408073946371	0.416613823544437	-8.79490917581829	1.43163735055376e-18	3.02570046597034e-17
gene-YMR244W	gene-YMR244W	183.135964555418	6.13130493422922	0.697589616852535	8.78927206785724	1.5053212087163e-18	3.15845735200691e-17
gene-YPL128C	gene-YPL128C	151.076854295413	4.54482432432367	0.517086067595554	8.78929951730678	1.50495349155233e-18	3.15845735200691e-17
gene-YMR131C	gene-YMR131C	2518.37564331851	4.15372396553728	0.472689511520345	8.7874257082146	1.5302601128896e-18	3.18879620893679e-17
gene-YOR215C	gene-YOR215C	2054.33944737717	-3.96824436688473	0.451583987199634	-8.78738945437954	1.53075385804089e-18	3.18879620893679e-17
gene-YOR287C	gene-YOR287C	440.55125316408	3.69521071416673	0.421283202983916	8.77132220794429	1.76580354204018e-18	3.66530363797769e-17
gene-YLR074C	gene-YLR074C	1634.36091872863	3.58349372829364	0.40863443731782	8.76943644743905	1.79562731974931e-18	3.71394518946013e-17
gene-YAL059W	gene-YAL059W	834.907714124574	3.77281656205411	0.430771611626991	8.75827575499807	1.98259669604026e-18	4.0861177295695e-17
gene-YGR191W	gene-YGR191W	1194.5249640945	3.93316048347099	0.450741954168911	8.72596936471789	2.63910127432266e-18	5.41994933087043e-17
gene-YKR076W	gene-YKR076W	667.081703178381	-4.24907933847661	0.488049391170916	-8.70624862021101	3.14097471624401e-18	6.42793839817259e-17
gene-YPL183C	gene-YPL183C	473.973150604915	3.99541821232674	0.460264182658415	8.68070634836242	3.93318440140023e-18	8.02093604945197e-17
gene-YHR065C	gene-YHR065C	762.805197951543	4.32918586115438	0.498899634848538	8.67746849016775	4.04675283938598e-18	8.22368094493402e-17
gene-YLR377C	gene-YLR377C	2127.70571296452	-4.52402874979497	0.521472244860898	-8.67549288457672	4.1176314583395e-18	8.33856238183595e-17
gene-YBR126C	gene-YBR126C	1916.4639089946	-3.72719846532651	0.429781903816568	-8.67230200301147	4.23470714423488e-18	8.54587427857399e-17
gene-YKL043W	gene-YKL043W	741.368481794559	3.52364381128174	0.408425751264828	8.62737915121557	6.27738074430118e-18	1.26242688186431e-16
gene-YOR273C	gene-YOR273C	2860.75921406568	4.16908483036538	0.483294201323985	8.62639116907295	6.33181963868227e-18	1.26898399103522e-16
gene-YIL096C	gene-YIL096C	340.413891902316	3.79891294333613	0.44040532442722	8.62594690079393	6.35645094253562e-18	1.26954271058478e-16
gene-YJL166W	gene-YJL166W	3197.29938358531	-3.40921079265086	0.395735471273701	-8.61487291416686	7.00192189934319e-18	1.39367020818434e-16
gene-YHR016C	gene-YHR016C	466.532138608896	-3.86208610136908	0.448632994118354	-8.60856457728613	7.39810791001816e-18	1.46750181477903e-16
gene-YIR036C	gene-YIR036C	603.41142602321	-3.89001606061098	0.452483770405814	-8.59702892132945	8.18063762112461e-18	1.61720632156382e-16
gene-YJL011C	gene-YJL011C	258.496527570498	3.89925064431753	0.453925985277367	8.59005822708063	8.69252623551852e-18	1.71257499935029e-16
gene-YGR054W	gene-YGR054W	855.100085641889	4.0309406924724	0.469596939739357	8.58383083737665	9.17648848422665e-18	1.80181591453802e-16
gene-YBR028C	gene-YBR028C	241.810468492406	4.05816876205103	0.472918702658695	8.58111286197072	9.3959635055519e-18	1.8386983129383e-16
gene-YGR103W	gene-YGR103W	2579.28319864556	3.89481257565558	0.454139898939983	8.57623957891949	9.8025257964735e-18	1.91182147413101e-16
gene-YJL052W	gene-YJL052W	31780.8539157592	-3.57228747059656	0.416720620105102	-8.57237990694001	1.01368040533761e-17	1.97040485479004e-16
gene-YJL050W	gene-YJL050W	797.617244882349	3.74500255613811	0.437163362896672	8.56659746444324	1.06587683771094e-17	2.06495872692533e-16
gene-YDR258C	gene-YDR258C	7197.9749349917	-4.54007021093009	0.530221634276885	-8.56258952375987	1.1036028696601e-17	2.13094348121745e-16
gene-YBR139W	gene-YBR139W	923.405894381444	-4.17202419936167	0.48776548907189	-8.55334026870189	1.19576728843462e-17	2.30125810608676e-16
gene-YOR334W	gene-YOR334W	127.478577030575	4.46072812691661	0.521640133112214	8.55135148498443	1.21655538149038e-17	2.33353791327461e-16
gene-YMR014W	gene-YMR014W	817.826413746866	3.7149529459699	0.434727819451858	8.54546863518885	1.28015727131958e-17	2.44453565274935e-16
gene-YPR030W	gene-YPR030W	1658.34379039488	-4.25869623491734	0.498371318190767	-8.54522738262236	1.28283443580274e-17	2.44453565274935e-16
gene-YPL001W	gene-YPL001W	212.192651054928	3.96306407968933	0.464159304251214	8.53815498987483	1.36381910730009e-17	2.59036491883272e-16
gene-YNL191W	gene-YNL191W	482.036709991759	3.9150294671831	0.459101870599944	8.52758334891346	1.49436652323207e-17	2.82907434300481e-16
gene-YFR049W	gene-YFR049W	645.88512937891	-3.6896686586228	0.432914107033575	-8.52286538755978	1.55653656454455e-17	2.93720471205615e-16
gene-YAL036C	gene-YAL036C	766.567759008757	3.45338780529359	0.405811561836402	8.50983099068474	1.74187064868286e-17	3.27629521363909e-16
gene-YOR374W	gene-YOR374W	11533.7522260813	-4.6185710968997	0.543392678011775	-8.49950925691278	1.9039387514041e-17	3.56957807198729e-16
gene-YLR222C	gene-YLR222C	804.736325087735	3.96319817583906	0.466395182137289	8.49751096843973	1.93699203989307e-17	3.6198706546169e-16
gene-YMR251W-A	gene-YMR251W-A	11430.7758973247	-3.31346535671449	0.390532058460284	-8.48449003080105	2.16666843413874e-17	4.03611440359434e-16
gene-YKR057W	gene-YKR057W	3012.53778449685	3.90474181127838	0.461530259105741	8.46042428256858	2.66406476512814e-17	4.94681930189288e-16
gene-YIL136W	gene-YIL136W	6348.76195854165	-4.3390687945996	0.513081707027067	-8.45687681936924	2.74633755280465e-17	5.08334836207027e-16
gene-YDR091C	gene-YDR091C	1718.24387470187	3.43558647846688	0.406684741746251	8.44778799350799	2.96873850640472e-17	5.47755815848388e-16
gene-YPL154C	gene-YPL154C	3745.64633327834	-3.36265267045948	0.398418161400547	-8.44000850422793	3.17314576443139e-17	5.83617822242887e-16
gene-YDR060W	gene-YDR060W	1426.83429802414	3.68624160232605	0.43677851529955	8.43961292326378	3.18390272935794e-17	5.83748979906256e-16
gene-YDL021W	gene-YDL021W	787.439100570395	-3.6219892756406	0.429235205014328	-8.43823906643375	3.22154195591433e-17	5.88792510936293e-16
gene-YKR025W	gene-YKR025W	754.935518646443	3.42184509955283	0.405722584909312	8.43395272244382	3.34181759798231e-17	6.08860309701354e-16
gene-YOR178C	gene-YOR178C	1109.75056754038	-3.57507613771029	0.424006673687756	-8.43165063091205	3.40823218540617e-17	6.19020170674396e-16
gene-YPR151C	gene-YPR151C	1265.84804562169	-4.71219054333539	0.559040785613395	-8.42906396921478	3.48441080067811e-17	6.3088459730658e-16
gene-YNR012W	gene-YNR012W	451.220159996727	3.70539320268035	0.439946519316697	8.42237190201067	3.6893774522314e-17	6.65921172433817e-16
gene-YAL017W	gene-YAL017W	668.239405638644	-3.97138947001889	0.472650735442878	-8.40237658002937	4.37532101297192e-17	7.87286864625165e-16
gene-YDL073W	gene-YDL073W	283.941743035155	3.70038527311928	0.440623644446452	8.39806333536187	4.53902370456088e-17	8.14222400336661e-16
gene-YAL061W	gene-YAL061W	624.223334243108	-3.78944295778899	0.451270609448165	-8.39727400466629	4.56962883247946e-17	8.17190239211404e-16
gene-YKL166C	gene-YKL166C	254.096330838424	3.77097987187713	0.449583278891276	8.38772269550771	4.95649665609942e-17	8.83655170713186e-16
gene-YJL190C	gene-YJL190C	4299.47522658676	4.9314911719571	0.588119206475705	8.38518980107618	5.06439745242617e-17	9.00130825489323e-16
gene-YER145C	gene-YER145C	2407.516331328	3.76663188258342	0.44971105065548	8.37567117172979	5.49100302498042e-17	9.72978950645921e-16
gene-YDL124W	gene-YDL124W	2773.13755661714	-3.5179005729454	0.42014814322115	-8.37300040403538	5.61694128499797e-17	9.92269384450098e-16
